0	0	0	0	0	0
256	0	0	237	2	0
512	0	0	466	5	0
768	0	0	694	7	0
1024	0	0	913	10	0
1280	0	0	1127	12	0
1536	0	0	1343	15	0
1792	0	0	1547	17	0
2048	0	0	1766	20	0
2303	0	0	1981	22	0
2559	0	0	2196	25	0
2815	0	0	2417	27	0
3071	0	0	2637	30	0
3327	0	0	2842	32	0
3583	0	0	3050	35	0
3839	0	0	3261	37	0
4095	0	0	3470	40	0
0	256	0	31	242	0
256	256	0	264	245	0
512	256	0	492	248	0
768	256	0	722	251	0
1024	256	0	939	254	0
1280	256	0	1155	256	0
1536	256	0	1370	259	0
1792	256	0	1577	261	0
2048	256	0	1799	265	0
2303	256	0	2011	266	0
2559	256	0	2227	269	0
2815	256	0	2452	271	0
3071	256	0	2668	274	0
3327	256	0	2873	276	0
3583	256	0	3080	279	0
3839	256	0	3293	281	0
4095	256	0	3500	284	0
0	512	0	62	481	0
256	512	0	296	485	0
512	512	0	523	488	0
768	512	0	754	491	0
1024	512	0	969	494	0
1280	512	0	1186	496	0
1536	512	0	1399	498	0
1792	512	0	1608	501	0
2048	512	0	1830	504	0
2303	512	0	2042	506	0
2559	512	0	2258	509	0
2815	512	0	2486	512	0
3071	512	0	2698	514	0
3327	512	0	2904	517	0
3583	512	0	3115	519	0
3839	512	0	3326	522	0
4095	512	0	3533	524	0
0	768	0	92	725	0
256	768	0	326	731	0
512	768	0	554	734	0
768	768	0	785	737	0
1024	768	0	998	739	0
1280	768	0	1216	743	0
1536	768	0	1428	745	0
1792	768	0	1639	749	0
2048	768	0	1859	751	0
2303	768	0	2074	754	0
2559	768	0	2290	757	0
2815	768	0	2520	760	0
3071	768	0	2729	762	0
3327	768	0	2936	766	0
3583	768	0	3147	767	0
3839	768	0	3357	770	0
4095	768	0	3568	772	0
0	1024	0	124	959	0
256	1024	0	357	965	0
512	1024	0	586	968	0
768	1024	0	816	971	0
1024	1024	0	1029	974	0
1280	1024	0	1249	978	0
1536	1024	0	1458	980	0
1792	1024	0	1672	983	0
2048	1024	0	1890	984	0
2303	1024	0	2105	986	0
2559	1024	0	2323	990	0
2815	1024	0	2553	992	0
3071	1024	0	2759	995	0
3327	1024	0	2967	998	0
3583	1024	0	3179	1001	0
3839	1024	0	3389	1003	0
4095	1024	0	3602	1006	0
0	1280	0	155	1207	0
256	1280	0	388	1212	0
512	1280	0	618	1216	0
768	1280	0	846	1219	0
1024	1280	0	1059	1223	0
1280	1280	0	1280	1225	0
1536	1280	0	1487	1229	0
1792	1280	0	1703	1231	0
2048	1280	0	1922	1235	0
2303	1280	0	2138	1238	0
2559	1280	0	2357	1241	0
2815	1280	0	2586	1244	0
3071	1280	0	2791	1248	0
3327	1280	0	3000	1250	0
3583	1280	0	3212	1254	0
3839	1280	0	3421	1255	0
4095	1280	0	3634	1257	0
0	1536	0	188	1444	0
256	1536	0	420	1448	0
512	1536	0	650	1452	0
768	1536	0	877	1456	0
1024	1536	0	1091	1459	0
1280	1536	0	1311	1461	0
1536	1536	0	1516	1464	0
1792	1536	0	1736	1467	0
2048	1536	0	1954	1471	0
2303	1536	0	2170	1473	0
2559	1536	0	2391	1476	0
2815	1536	0	2617	1479	0
3071	1536	0	2821	1482	0
3327	1536	0	3030	1484	0
3583	1536	0	3242	1486	0
3839	1536	0	3452	1489	0
4095	1536	0	3670	1490	0
0	1792	0	221	1685	0
256	1792	0	452	1691	0
512	1792	0	682	1694	0
768	1792	0	907	1697	0
1024	1792	0	1123	1701	0
1280	1792	0	1343	1706	0
1536	1792	0	1548	1707	0
1792	1792	0	1768	1711	0
2048	1792	0	1985	1713	0
2303	1792	0	2202	1716	0
2559	1792	0	2425	1719	0
2815	1792	0	2649	1724	0
3071	1792	0	2854	1726	0
3327	1792	0	3063	1730	0
3583	1792	0	3275	1730	0
3839	1792	0	3482	1733	0
4095	1792	0	3704	1734	0
0	2048	0	254	1933	0
256	2048	0	484	1938	0
512	2048	0	716	1941	0
768	2048	0	938	1946	0
1024	2048	0	1155	1949	0
1280	2048	0	1372	1953	0
1536	2048	0	1579	1955	0
1792	2048	0	1801	1960	0
2048	2048	0	2018	1962	0
2303	2048	0	2235	1966	0
2559	2048	0	2460	1968	0
2815	2048	0	2679	1972	0
3071	2048	0	2886	1975	0
3327	2048	0	3095	1978	0
3583	2048	0	3307	1979	0
3839	2048	0	3513	1981	0
4095	2048	0	3738	1983	0
0	2303	0	287	2173	0
256	2303	0	516	2177	0
512	2303	0	749	2181	0
768	2303	0	969	2185	0
1024	2303	0	1187	2188	0
1280	2303	0	1402	2192	0
1536	2303	0	1612	2194	0
1792	2303	0	1833	2197	0
2048	2303	0	2051	2200	0
2303	2303	0	2267	2203	0
2559	2303	0	2494	2207	0
2815	2303	0	2710	2210	0
3071	2303	0	2917	2213	0
3327	2303	0	3126	2214	0
3583	2303	0	3338	2217	0
3839	2303	0	3546	2218	0
4095	2303	0	3773	2220	0
0	2559	0	319	2418	0
256	2559	0	548	2421	0
512	2559	0	781	2426	0
768	2559	0	999	2430	0
1024	2559	0	1218	2435	0
1280	2559	0	1433	2438	0
1536	2559	0	1645	2442	0
1792	2559	0	1865	2445	0
2048	2559	0	2084	2450	0
2303	2559	0	2300	2452	0
2559	2559	0	2528	2455	0
2815	2559	0	2741	2457	0
3071	2559	0	2949	2461	0
3327	2559	0	3159	2462	0
3583	2559	0	3368	2464	0
3839	2559	0	3580	2466	0
4095	2559	0	3808	2468	0
0	2815	0	351	2661	0
256	2815	0	581	2665	0
512	2815	0	816	2670	0
768	2815	0	1030	2673	0
1024	2815	0	1250	2677	0
1280	2815	0	1464	2681	0
1536	2815	0	1678	2686	0
1792	2815	0	1898	2689	0
2048	2815	0	2116	2692	0
2303	2815	0	2333	2695	0
2559	2815	0	2563	2698	0
2815	2815	0	2773	2701	0
3071	2815	0	2981	2702	0
3327	2815	0	3190	2703	0
3583	2815	0	3400	2703	0
3839	2815	0	3614	2705	0
4095	2815	0	3842	2708	0
0	3071	0	383	2896	0
256	3071	0	614	2901	0
512	3071	0	847	2905	0
768	3071	0	1061	2909	0
1024	3071	0	1283	2912	0
1280	3071	0	1494	2916	0
1536	3071	0	1710	2919	0
1792	3071	0	1930	2923	0
2048	3071	0	2149	2926	0
2303	3071	0	2366	2930	0
2559	3071	0	2597	2932	0
2815	3071	0	2804	2935	0
3071	3071	0	3010	2935	0
3327	3071	0	3221	2937	0
3583	3071	0	3432	2938	0
3839	3071	0	3648	2940	0
4095	3071	0	3870	2943	0
0	3327	0	415	3128	0
256	3327	0	647	3132	0
512	3327	0	877	3136	0
768	3327	0	1092	3141	0
1024	3327	0	1314	3144	0
1280	3327	0	1523	3147	0
1536	3327	0	1742	3152	0
1792	3327	0	1961	3156	0
2048	3327	0	2180	3158	0
2303	3327	0	2399	3161	0
2559	3327	0	2628	3164	0
2815	3327	0	2833	3164	0
3071	3327	0	3041	3166	0
3327	3327	0	3253	3168	0
3583	3327	0	3465	3170	0
3839	3327	0	3682	3171	0
4095	3327	0	3898	3173	0
0	3583	0	448	3365	0
256	3583	0	681	3369	0
512	3583	0	908	3375	0
768	3583	0	1124	3378	0
1024	3583	0	1346	3381	0
1280	3583	0	1554	3386	0
1536	3583	0	1775	3391	0
1792	3583	0	1993	3394	0
2048	3583	0	2212	3396	0
2303	3583	0	2432	3397	0
2559	3583	0	2657	3401	0
2815	3583	0	2863	3402	0
3071	3583	0	3072	3406	0
3327	3583	0	3284	3406	0
3583	3583	0	3495	3408	0
3839	3583	0	3715	3411	0
4095	3583	0	3927	3416	0
0	3839	0	480	3609	0
256	3839	0	715	3614	0
512	3839	0	939	3620	0
768	3839	0	1155	3623	0
1024	3839	0	1376	3627	0
1280	3839	0	1585	3633	0
1536	3839	0	1806	3635	0
1792	3839	0	2025	3637	0
2048	3839	0	2242	3639	0
2303	3839	0	2465	3641	0
2559	3839	0	2687	3644	0
2815	3839	0	2894	3646	0
3071	3839	0	3103	3649	0
3327	3839	0	3314	3649	0
3583	3839	0	3525	3651	0
3839	3839	0	3750	3656	0
4095	3839	0	3956	3660	0
0	4095	0	513	3840	0
256	4095	0	748	3845	0
512	4095	0	969	3849	0
768	4095	0	1187	3852	0
1024	4095	0	1406	3858	0
1280	4095	0	1616	3861	0
1536	4095	0	1837	3861	0
1792	4095	0	2057	3863	0
2048	4095	0	2273	3864	0
2303	4095	0	2499	3868	0
2559	4095	0	2718	3871	0
2815	4095	0	2925	3873	0
3071	4095	0	3135	3876	0
3327	4095	0	3347	3875	0
3583	4095	0	3558	3879	0
3839	4095	0	3784	3882	0
4095	4095	0	3983	3882	0
0	0	256	9	7	221
256	0	256	247	9	221
512	0	256	474	12	220
768	0	256	704	14	220
1024	0	256	922	17	220
1280	0	256	1135	19	220
1536	0	256	1351	22	221
1792	0	256	1557	24	221
2048	0	256	1776	27	221
2303	0	256	1990	29	221
2559	0	256	2205	32	221
2815	0	256	2425	34	220
3071	0	256	2642	37	221
3327	0	256	2847	39	221
3583	0	256	3053	42	220
3839	0	256	3262	44	220
4095	0	256	3470	47	219
0	256	256	38	254	220
256	256	256	273	256	220
512	256	256	500	260	221
768	256	256	730	262	221
1024	256	256	947	265	222
1280	256	256	1163	267	222
1536	256	256	1378	270	222
1792	256	256	1584	272	222
2048	256	256	1803	275	222
2303	256	256	2019	277	222
2559	256	256	2234	280	222
2815	256	256	2459	282	223
3071	256	256	2672	285	222
3327	256	256	2876	287	222
3583	256	256	3083	290	222
3839	256	256	3293	291	221
4095	256	256	3502	294	221
0	512	256	69	496	221
256	512	256	302	499	221
512	512	256	530	502	221
768	512	256	761	504	221
1024	512	256	975	506	221
1280	512	256	1192	510	222
1536	512	256	1405	512	223
1792	512	256	1614	516	223
