0	0	0	0	0	0
256	0	0	256	1	0
512	0	0	509	2	0
768	0	0	780	3	1
1024	0	0	1041	4	1
1280	0	0	1270	5	1
1536	0	0	1513	5	1
1792	0	0	1779	6	1
2048	0	0	2041	7	1
2303	0	0	2293	8	1
2559	0	0	2542	9	1
2815	0	0	2795	10	1
3071	0	0	3040	11	2
3327	0	0	3297	11	2
3583	0	0	3553	12	2
3839	0	0	3794	13	2
4095	0	0	4006	13	2
0	256	0	2	235	2
256	256	0	255	237	2
512	256	0	513	241	2
768	256	0	792	240	2
1024	256	0	1055	241	2
1280	256	0	1282	242	2
1536	256	0	1529	242	2
1792	256	0	1797	244	2
2048	256	0	2059	246	2
2303	256	0	2317	248	2
2559	256	0	2566	249	2
2815	256	0	2820	250	2
3071	256	0	3060	251	2
3327	256	0	3323	250	1
3583	256	0	3578	251	2
3839	256	0	3807	253	2
4095	256	0	4000	251	2
0	512	0	4	472	4
256	512	0	259	479	4
512	512	0	517	484	4
768	512	0	796	483	4
1024	512	0	1065	481	4
1280	512	0	1299	482	3
1536	512	0	1545	482	3
1792	512	0	1814	485	3
2048	512	0	2076	487	3
2303	512	0	2335	490	3
2559	512	0	2591	492	2
2815	512	0	2839	492	2
3071	512	0	3082	494	2
3327	512	0	3346	494	2
3583	512	0	3609	493	2
3839	512	0	3838	496	2
4095	512	0	4002	491	2
0	768	0	5	726	7
256	768	0	259	734	6
512	768	0	518	730	6
768	768	0	797	729	6
1024	768	0	1059	734	6
1280	768	0	1290	732	6
1536	768	0	1560	741	5
1792	768	0	1803	737	5
2048	768	0	2066	739	5
2303	768	0	2325	742	5
2559	768	0	2575	743	5
2815	768	0	2835	751	4
3071	768	0	3079	753	4
3327	768	0	3342	753	4
3583	768	0	3598	754	4
3839	768	0	3829	758	4
4095	768	0	4006	736	4
0	1024	0	5	978	9
256	1024	0	260	977	8
512	1024	0	519	973	8
768	1024	0	788	978	8
1024	1024	0	1050	982	8
1280	1024	0	1306	991	8
1536	1024	0	1575	998	8
1792	1024	0	1818	994	7
2048	1024	0	2055	989	7
2303	1024	0	2309	991	7
2559	1024	0	2558	992	7
2815	1024	0	2820	1001	7
3071	1024	0	3074	1010	7
3327	1024	0	3332	1012	6
3583	1024	0	3588	1013	6
3839	1024	0	3862	1010	6
4095	1024	0	4008	975	5
0	1280	0	7	1201	11
256	1280	0	259	1209	10
512	1280	0	519	1206	10
768	1280	0	795	1205	10
1024	1280	0	1057	1209	10
1280	1280	0	1313	1216	10
1536	1280	0	1560	1223	10
1792	1280	0	1830	1217	9
2048	1280	0	2068	1213	9
2303	1280	0	2322	1220	9
2559	1280	0	2569	1220	9
2815	1280	0	2832	1229	9
3071	1280	0	3093	1238	9
3327	1280	0	3351	1241	8
3583	1280	0	3597	1235	8
3839	1280	0	3858	1247	8
4095	1280	0	4011	1210	8
0	1536	0	8	1435	12
256	1536	0	261	1443	12
512	1536	0	519	1446	12
768	1536	0	796	1446	12
1024	1536	0	1064	1445	12
1280	1536	0	1297	1450	12
1536	1536	0	1544	1457	11
1792	1536	0	1816	1452	11
2048	1536	0	2081	1445	11
2303	1536	0	2334	1452	11
2559	1536	0	2584	1459	11
2815	1536	0	2850	1469	11
3071	1536	0	3112	1478	11
3327	1536	0	3358	1473	10
3583	1536	0	3604	1467	10
3839	1536	0	3864	1480	10
4095	1536	0	4014	1452	10
0	1792	0	9	1682	14
256	1792	0	262	1688	14
