0	0	0	0	0	0
256	0	0	196	10	4
512	0	0	388	21	7
768	0	0	575	31	11
1024	0	0	765	41	15
1280	0	0	942	52	18
1536	0	0	1119	62	22
1792	0	0	1300	72	26
2048	0	0	1469	83	30
2303	0	0	1646	93	33
2559	0	0	1826	103	37
2815	0	0	2003	114	41
3071	0	0	2183	124	44
3327	0	0	2364	134	48
3583	0	0	2553	144	52
3839	0	0	2722	155	55
4095	0	0	2893	165	59
0	256	0	72	236	16
256	256	0	266	246	20
512	256	0	453	257	23
768	256	0	643	268	27
1024	256	0	832	278	31
1280	256	0	1006	288	34
1536	256	0	1186	299	38
1792	256	0	1364	309	42
2048	256	0	1533	319	46
2303	256	0	1714	329	49
2559	256	0	1895	340	53
2815	256	0	2073	349	57
3071	256	0	2250	359	60
3327	256	0	2438	370	64
3583	256	0	2620	380	68
3839	256	0	2788	390	71
4095	256	0	2959	401	75
0	512	0	143	468	32
256	512	0	336	479	36
512	512	0	524	490	39
768	512	0	715	501	43
1024	512	0	898	511	47
1280	512	0	1073	522	50
1536	512	0	1255	533	54
1792	512	0	1428	543	58
2048	512	0	1602	555	62
2303	512	0	1784	565	65
2559	512	0	1962	575	69
2815	512	0	2142	587	73
3071	512	0	2321	597	77
3327	512	0	2511	608	81
3583	512	0	2686	619	85
3839	512	0	2855	629	88
4095	512	0	3027	640	92
0	768	0	216	708	48
256	768	0	406	720	52
512	768	0	596	731	55
768	768	0	787	742	59
1024	768	0	963	752	63
1280	768	0	1142	763	66
1536	768	0	1324	774	70
1792	768	0	1493	784	75
2048	768	0	1671	794	79
2303	768	0	1852	805	82
2559	768	0	2031	815	86
2815	768	0	2210	825	90
3071	768	0	2394	836	93
3327	768	0	2582	846	97
3583	768	0	2751	856	101
3839	768	0	2923	866	104
4095	768	0	3095	876	108
0	1024	0	289	938	64
256	1024	0	478	950	68
512	1024	0	667	960	71
768	1024	0	856	970	75
1024	1024	0	1031	981	79
1280	1024	0	1213	992	82
1536	1024	0	1390	1002	86
1792	1024	0	1560	1013	91
2048	1024	0	1742	1024	95
2303	1024	0	1922	1034	98
2559	1024	0	2101	1045	102
2815	1024	0	2279	1057	106
3071	1024	0	2467	1067	109
3327	1024	0	2648	1078	113
3583	1024	0	2817	1090	117
3839	1024	0	2988	1100	120
4095	1024	0	3163	1111	124
0	1280	0	360	1179	80
256	1280	0	549	1190	84
512	1280	0	741	1203	88
768	1280	0	922	1214	92
1024	1280	0	1100	1225	96
1280	1280	0	1283	1235	99
1536	1280	0	1454	1247	103
