0	0	0	0	0	0
256	0	0	211	4	1
512	0	0	420	8	1
768	0	0	646	15	4
1024	0	0	871	21	6
1280	0	0	1074	28	9
1536	0	0	1268	35	11
1792	0	0	1497	44	15
2048	0	0	1720	52	18
2303	0	0	1934	60	21
2559	0	0	2150	68	24
2815	0	0	2360	77	28
3071	0	0	2568	86	31
3327	0	0	2777	95	35
3583	0	0	2977	104	40
3839	0	0	3178	113	43
4095	0	0	3379	121	46
0	256	0	38	229	12
256	256	0	247	234	12
512	256	0	471	247	16
768	256	0	700	253	19
1024	256	0	925	260	22
1280	256	0	1126	268	24
1536	256	0	1325	277	28
1792	256	0	1553	285	32
2048	256	0	1775	296	35
2303	256	0	1989	306	39
2559	256	0	2206	315	42
2815	256	0	2415	324	45
3071	256	0	2622	333	49
3327	256	0	2836	341	54
3583	256	0	3036	351	58
3839	256	0	3235	364	62
4095	256	0	3434	373	65
0	512	0	76	461	23
256	512	0	298	476	27
512	512	0	522	489	31
768	512	0	753	496	34
1024	512	0	977	502	37
1280	512	0	1179	512	41
1536	512	0	1382	522	45
1792	512	0	1607	532	49
2048	512	0	1828	543	53
2303	512	0	2042	554	56
2559	512	0	2263	565	60
2815	512	0	2468	574	64
3071	512	0	2675	584	68
3327	512	0	2887	593	72
3583	512	0	3100	602	77
3839	512	0	3298	615	80
4095	512	0	3491	628	84
0	768	0	123	714	40
256	768	0	345	729	44
512	768	0	571	731	47
768	768	0	801	738	51
1024	768	0	1022	753	55
1280	768	0	1218	761	58
1536	768	0	1441	776	63
1792	768	0	1646	781	67
2048	768	0	1866	791	71
2303	768	0	2080	801	74
2559	768	0	2299	814	78
2815	768	0	2518	832	83
3071	768	0	2726	842	87
3327	768	0	2937	851	92
3583	768	0	3147	861	96
3839	768	0	3343	875	100
4095	768	0	3561	878	104
0	1024	0	169	965	58
256	1024	0	392	968	61
512	1024	0	620	971	64
768	1024	0	844	985	68
1024	1024	0	1063	999	72
1280	1024	0	1276	1014	76
1536	1024	0	1501	1028	81
1792	1024	0	1704	1033	85
2048	1024	0	1903	1037	89
2303	1024	0	2118	1048	93
2559	1024	0	2336	1059	96
2815	1024	0	2555	1076	102
3071	1024	0	2778	1094	107
3327	1024	0	2981	1103	111
3583	1024	0	3195	1114	115
3839	1024	0	3412	1117	119
4095	1024	0	3632	1120	124
0	1280	0	218	1191	76
256	1280	0	443	1202	80
512	1280	0	671	1204	83
768	1280	0	895	1208	86
1024	1280	0	1111	1221	90
1280	1280	0	1326	1234	95
1536	1280	0	1532	1249	99
1792	1280	0	1758	1254	103
2048	1280	0	1955	1258	107
2303	1280	0	2171	1270	111
2559	1280	0	2388	1281	115
2815	1280	0	2606	1299	121
3071	1280	0	2826	1316	126
3327	1280	0	3032	1327	130
3583	1280	0	3233	1329	134
3839	1280	0	3455	1352	140
4095	1280	0	3677	1355	144
0	1536	0	267	1423	94
256	1536	0	493	1433	98
512	1536	0	722	1444	102
768	1536	0	946	1449	105
1024	1536	0	1159	1452	109
1280	1536	0	1357	1467	113
1536	1536	0	1562	1483	117
1792	1536	0	1789	1490	122
2048	1536	0	2007	1493	126
2303	1536	0	2225	1506	130
2559	1536	0	2440	1519	135
2815	1536	0	2660	1535	139
3071	1536	0	2877	1552	145
3327	1536	0	3071	1554	149
3583	1536	0	3271	1555	153
3839	1536	0	3493	1578	158
4095	1536	0	3719	1599	164
0	1792	0	316	1667	113
256	1792	0	543	1677	117
512	1792	0	783	1685	121
768	1792	0	998	1704	126
1024	1792	0	1209	1708	130
1280	1792	0	1410	1723	134
1536	1792	0	1625	1724	137
1792	1792	0	1850	1730	142
2048	1792	0	2060	1745	147
2303	1792	0	2276	1757	152
2559	1792	0	2490	1769	156
2815	1792	0	2710	1784	161
3071	1792	0	2918	1799	166
3327	1792	0	3130	1812	171
3583	1792	0	3328	1813	175
3839	1792	0	3552	1818	179
4095	1792	0	3781	1840	184
0	2048	0	366	1906	132
256	2048	0	603	1911	136
512	2048	0	841	1918	141
768	2048	0	1056	1937	146
1024	2048	0	1259	1958	150
1280	2048	0	1476	1958	154
1536	2048	0	1690	1959	158
1792	2048	0	1902	1975	163
2048	2048	0	2114	1992	168
2303	2048	0	2330	2004	173
2559	2048	0	2541	2014	178
2815	2048	0	2754	2027	182
3071	2048	0	2960	2042	187
3327	2048	0	3173	2056	192
3583	2048	0	3387	2068	197
3839	2048	0	3614	2074	201
4095	2048	0	3846	2079	205
0	2303	0	419	2143	152
256	2303	0	657	2149	157
512	2303	0	895	2173	163
768	2303	0	1107	2194	167
1024	2303	0	1315	2198	172
1280	2303	0	1533	2197	175
1536	2303	0	1740	2216	179
1792	2303	0	1951	2232	184
2048	2303	0	2178	2245	189
2303	2303	0	2393	2258	194
2559	2303	0	2604	2264	199
2815	2303	0	2818	2277	203
3071	2303	0	3020	2291	207
3327	2303	0	3239	2307	214
3583	2303	0	3454	2319	218
3839	2303	0	3682	2324	222
4095	2303	0	3893	2337	227
0	2559	0	473	2382	173
256	2559	0	713	2406	178
512	2559	0	949	2428	184
768	2559	0	1162	2432	188
1024	2559	0	1374	2436	193
1280	2559	0	1585	2452	197
1536	2559	0	1792	2468	201
1792	2559	0	2016	2481	206
2048	2559	0	2244	2494	211
2303	2559	0	2456	2501	215
2559	2559	0	2668	2507	220
2815	2559	0	2878	2519	224
3071	2559	0	3084	2531	229
3327	2559	0	3306	2546	234
3583	2559	0	3520	2558	239
3839	2559	0	3728	2570	243
4095	2559	0	3941	2589	249
0	2815	0	525	2621	192
256	2815	0	766	2644	198
512	2815	0	999	2667	204
768	2815	0	1204	2676	208
1024	2815	0	1419	2681	212
1280	2815	0	1639	2693	217
1536	2815	0	1844	2709	221
1792	2815	0	2069	2723	226
2048	2815	0	2281	2748	231
2303	2815	0	2493	2757	235
2559	2815	0	2704	2768	240
2815	2815	0	2910	2774	244
3071	2815	0	3119	2787	248
3327	2815	0	3338	2800	254
3583	2815	0	3563	2822	260
3839	2815	0	3793	2838	265
4095	2815	0	4004	2848	271
0	3071	0	578	2856	212
256	3071	0	816	2878	218
512	3071	0	1049	2899	223
768	3071	0	1251	2908	227
1024	3071	0	1464	2920	232
1280	3071	0	1684	2933	236
1536	3071	0	1898	2944	240
1792	3071	0	2105	2965	246
2048	3071	0	2317	2989	251
2303	3071	0	2529	3005	256
2559	3071	0	2741	3017	261
2815	3071	0	2946	3022	265
3071	3071	0	3155	3030	269
3327	3071	0	3383	3051	274
3583	3071	0	3608	3070	280
3839	3071	0	3840	3088	286
4095	3071	0	4050	3085	290
0	3327	0	637	3108	233
256	3327	0	874	3131	239
512	3327	0	1094	3133	243
768	3327	0	1316	3157	249
1024	3327	0	1530	3168	254
1280	3327	0	1749	3181	258
1536	3327	0	1953	3201	263
1792	3327	0	2163	3197	265
2048	3327	0	2374	3221	271
2303	3327	0	2589	3239	276
2559	3327	0	2804	3253	281
2815	3327	0	3024	3272	287
3071	3327	0	3238	3283	291
3327	3327	0	3457	3302	296
3583	3327	0	3686	3323	302
3839	3327	0	3916	3337	308
4095	3327	0	4053	3291	306
0	3583	0	695	3368	255
256	3583	0	921	3371	259
512	3583	0	1139	3374	263
768	3583	0	1364	3396	269
1024	3583	0	1598	3420	276
1280	3583	0	1805	3437	280
1536	3583	0	2008	3455	285
1792	3583	0	2220	3452	287
2048	3583	0	2431	3450	290
2303	3583	0	2647	3466	295
2559	3583	0	2864	3483	301
2815	3583	0	3087	3505	307
3071	3583	0	3319	3527	313
3327	3583	0	3536	3546	318
3583	3583	0	3762	3567	324
3839	3583	0	3971	3581	327
4095	3583	0	4059	3493	321
0	3839	0	753	3619	277
256	3839	0	976	3614	279
512	3839	0	1191	3616	283
768	3839	0	1420	3641	290
1024	3839	0	1638	3664	295
1280	3839	0	1846	3683	300
1536	3839	0	2054	3686	303
1792	3839	0	2267	3709	308
2048	3839	0	2476	3706	311
2303	3839	0	2692	3720	317
2559	3839	0	2908	3738	322
2815	3839	0	3132	3761	328
3071	3839	0	3363	3783	335
3327	3839	0	3581	3802	339
3583	3839	0	3795	3809	343
3839	3839	0	4025	3819	349
4095	3839	0	4062	3682	338
0	4095	0	811	3871	299
256	4095	0	1034	3866	301
512	4095	0	1245	3864	304
768	4095	0	1461	3888	310
1024	4095	0	1678	3911	315
1280	4095	0	1891	3915	318
1536	4095	0	2101	3919	321
1792	4095	0	2314	3942	327
2048	4095	0	2521	3965	332
2303	4095	0	2738	3979	338
2559	4095	0	2949	3991	343
2815	4095	0	3176	4015	350
3071	4095	0	3406	4039	356
3327	4095	0	3613	4042	359
3583	4095	0	3829	4051	363
3839	4095	0	4057	4062	368
4095	4095	0	4064	3867	354
0	0	256	6	2	199
256	0	256	217	6	200
512	0	256	422	10	213
768	0	256	648	16	216
1024	0	256	873	23	223
1280	0	256	1081	30	225
1536	0	256	1275	37	228
1792	0	256	1502	46	231
2048	0	256	1721	54	236
2303	0	256	1935	63	239
2559	0	256	2148	70	246
2815	0	256	2358	79	248
3071	0	256	2566	88	252
3327	0	256	2783	97	258
3583	0	256	2982	107	263
3839	0	256	3183	116	266
4095	0	256	3391	126	268
0	256	256	44	232	239
256	256	256	252	237	240
512	256	256	475	250	233
768	256	256	702	260	232
1024	256	256	927	267	239
1280	256	256	1132	275	241
1536	256	256	1331	284	245
1792	256	256	1544	296	252
2048	256	256	1768	305	255
2303	256	256	1979	315	263
2559	256	256	2196	323	266
2815	256	256	2406	333	269
3071	256	256	2610	339	273
3327	256	256	2818	349	278
3583	256	256	3044	358	281
3839	256	256	3243	371	285
4095	256	256	3450	382	288
0	512	256	81	467	239
256	512	256	304	483	243
512	512	256	527	495	248
768	512	256	758	502	252
1024	512	256	975	512	260
1280	512	256	1181	522	260
1536	512	256	1384	532	264
1792	512	256	1600	544	269
2048	512	256	1822	555	273
2303	512	256	2033	564	280
2559	512	256	2253	576	284
2815	512	256	2460	586	288
3071	512	256	2665	592	292
3327	512	256	2878	601	297
3583	512	256	3090	616	300
3839	512	256	3289	629	304
4095	512	256	3519	641	317
0	768	256	128	722	256
256	768	256	359	735	270
512	768	256	584	749	274
768	768	256	814	756	278
1024	768	256	1033	771	276
1280	768	256	1236	775	285
1536	768	256	1444	786	289
1792	768	256	1660	801	287
2048	768	256	1860	805	291
2303	768	256	2070	814	298
2559	768	256	2291	827	302
2815	768	256	2510	846	307
3071	768	256	2716	852	312
3327	768	256	2923	862	316
3583	768	256	3138	878	319
3839	768	256	3371	890	332
4095	768	256	3590	893	337
0	1024	256	175	977	273
256	1024	256	405	988	288
512	1024	256	633	990	291
768	1024	256	855	1006	289
1024	1024	256	1073	1019	293
1280	1024	256	1278	1025	303
1536	1024	256	1504	1040	307
1792	1024	256	1719	1052	312
2048	1024	256	1917	1056	316
2303	1024	256	2131	1062	323
2559	1024	256	2350	1074	327
2815	1024	256	2569	1091	333
3071	1024	256	2780	1101	336
3327	1024	256	2988	1111	340
3583	1024	256	3203	1121	345
3839	1024	256	3421	1128	342
4095	1024	256	3641	1130	347
0	1280	256	224	1206	291
256	1280	256	455	1220	309
512	1280	256	683	1222	312
768	1280	256	909	1229	314
1024	1280	256	1122	1242	311
1280	1280	256	1329	1247	321
1536	1280	256	1549	1267	327
1792	1280	256	1749	1274	330
2048	1280	256	1969	1278	335
2303	1280	256	2186	1286	342
2559	1280	256	2402	1298	347
2815	1280	256	2620	1312	352
